address,description,lat,lon,media_url,requested_datetime,service_code,service_name,service_request_id,status,status_notes,token,updated_datetime
"309 Summit Ave, Boston",,42.34510145,-71.13968232,https://mayors24.cityofboston.gov/attachments/report/4ce2af440882cf0e7800004b/photo/graffiti.jpg,11/16/10 11:20,4e658b2821ecf3e0a900002f,Graffiti,101000200896,closed,resolved: THIS IS A DUPLICATE AND REFER TO CN# 101000200893,4ce2af440882cf0e7800004b,11/17/10 8:10
,,42.34509888,-71.139876,https://mayors24.cityofboston.gov/attachments/report/4ce2af640882cf0e7800004a/photo/graffiti.jpg,11/16/10 11:20,4e658b2821ecf3e0a900002f,Graffiti,101000200897,closed,resolved: THIS IS A DUPLICATE AND REFER TO CN#101000200893,4ce2af640882cf0e7800004a,11/17/10 8:13
,,42.34508055,-71.13984455,https://mayors24.cityofboston.gov/attachments/report/4ce2af860882cf0e78000033/photo/graffiti.jpg,11/16/10 11:21,4e658b2821ecf3e0a900002f,Graffiti,101000200898,open,,4ce2af860882cf0e78000033,11/16/10 13:43
"261 Allston St, Boston",All 4 sides,42.34506808,-71.13985608,https://mayors24.cityofboston.gov/attachments/report/4ce2afc40882cf0e7800005a/photo/graffiti.jpg,11/16/10 11:22,4e658b2821ecf3e0a900002f,Graffiti,101000200899,open,,4ce2afc40882cf0e7800005a,11/16/10 13:43
"311-337 Norfolk St, Boston",On bridge,42.28332887,-71.08379295,https://mayors24.cityofboston.gov/attachments/report/4ce2b02a0882cf0e78000041/photo/pothole.jpg,11/16/10 11:24,4e658b2821ecf3e0a9000029,Pothole,101000200900,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce2b02a0882cf0e78000041,11/17/10 9:50
"123 W 4th St, Boston",Abandoned recycling cart: street cleaning,42.34108378,-71.05630803,https://mayors24.cityofboston.gov/attachments/report/4ce2c6650882cf0e78000046/photo/other.jpg,11/16/10 12:59,4e658b2821ecf3e0a900003e,Other,101000200901,closed,"resolved: Upon inspection recycle bin found at a + west fourth street,and then picked up. job complete.",4ce2c6650882cf0e78000046,11/17/10 8:31
"651 Morton St Boston, MA 02126",sink hole,42.28549221,-71.09329961,https://mayors24.cityofboston.gov/attachments/report/4ce2c78e0882cf0e7800004b/photo/other.jpg,11/16/10 13:03,4e658b2821ecf3e0a900003e,Other,101000200903,closed,referred: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce2c78e0882cf0e7800004b,11/17/10 10:34
"7 Melrose St, Boston",Several non-resident cars parked in resident spaces,42.34935073,-71.06746321,,11/16/10 13:13,4e658b2821ecf3e0a900003e,Other,101000200904,closed,resolved: 11/19/2010 SUPERVISOR CHECKED LOCATION;NO VEHICLES IN VIOLATIONS;WILL MONITOR,4ce2c9d30882cf0e7800003f,11/21/10 10:11
Unknown,Trash on street,42.360322,-71.057967,https://mayors24.cityofboston.gov/attachments/report/4ce011160882cf0e78000006/photo/other.jpg,11/14/10 11:40,4e658b2821ecf3e0a900003e,Other,101000200905,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce011160882cf0e78000006,11/16/10 16:06
"202 Corey Rd, Boston",,42.34375223,-71.13899,https://mayors24.cityofboston.gov/attachments/report/4ce2ddef0882cf0e78000045/photo/graffiti.jpg,11/16/10 14:39,4e658b2821ecf3e0a900002f,Graffiti,101000200942,closed,resolved: work completed by highway general maintenance,4ce2ddef0882cf0e78000045,11/20/10 15:14
,,42.34333272,-71.13920253,https://mayors24.cityofboston.gov/attachments/report/4ce2de2e0882cf0e78000053/photo/graffiti.jpg,11/16/10 14:40,4e658b2821ecf3e0a900002f,Graffiti,101000200943,closed,referred: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce2de2e0882cf0e78000053,11/17/10 10:36
"130 Clarendon St, Boston",Crosswalk needs paint,42.34818117,-71.07399735,https://mayors24.cityofboston.gov/attachments/report/4ce2e6240882cf0e78000049/photo/other.jpg,11/16/10 15:14,4e658b2821ecf3e0a900003e,Other,101000200955,closed,resolved: This location will not be reinstalled as there are traffic signalized intersections close by to cross at safely. This is a midblock location.,4ce2e6240882cf0e78000049,11/18/10 9:01
"110-118 Clarendon St, Boston",Crosswalk needs painting,42.34805826,-71.07392108,https://mayors24.cityofboston.gov/attachments/report/4ce2e6870882cf0e7800004b/photo/other.jpg,11/16/10 15:16,4e658b2821ecf3e0a900003e,Other,101000200958,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce2e6870882cf0e7800004b,11/17/10 9:23
"111-199 Perkins St, Boston","A HUGE pothole on Perkins just prior to intersection; if turning right onto Jamaica Way or across toward Brookline, it's under left wheels. It's almost wheel-killing size.",42.32104433,-71.11633923,https://mayors24.cityofboston.gov/attachments/report/4ce2e9e90882cf0e78000054/photo/pothole.jpg,11/16/10 15:30,4e658b2821ecf3e0a9000029,Pothole,101000200968,closed,resolved: patched on 11-18-2010,4ce2e9e90882cf0e78000054,11/18/10 14:44
"60-62 Dartmouth St, Boston",,42.34471993,-71.07471791,https://mayors24.cityofboston.gov/attachments/report/4ce316d50882cf0e78000056/photo/streetlight.jpg,11/16/10 18:42,4e658b2821ecf3e0a900002b,Streetlight,101000201024,open,,4ce316d50882cf0e78000056,11/16/10 18:42
"206-298 Trenton St, Boston",Street lights are out and the neighborhood is very dark,42.3810554,-71.03071599,https://mayors24.cityofboston.gov/attachments/report/4ce33b6d0882cf0e78000061/photo/streetlight.jpg,11/16/10 21:18,4e658b2821ecf3e0a900002b,Streetlight,101000201044,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce33b6d0882cf0e78000061,11/16/10 22:44
"300-312 C St, Boston",Broken glass from car getting broken into please clean up and stop cars from being broken into,42.34155436,-71.05038877,https://mayors24.cityofboston.gov/attachments/report/4ce33efe0882cf0e78000059/photo/other.jpg,11/16/10 21:33,4e658b2821ecf3e0a900003e,Other,101000201046,closed,resolved: Upon inspection at 307 c street there was no glass to be found on either roaway or sidewalk. job complete.,4ce33efe0882cf0e78000059,11/17/10 12:12
"392-400 Massachusetts Ave, Boston",Graffiti on street light box.,42.34139728,-71.08282501,https://mayors24.cityofboston.gov/attachments/report/4ce34f8f0882cf0e78000068/photo/other.jpg,11/16/10 22:44,4e658b2821ecf3e0a900003e,Other,101000201051,closed,resolved: work completed by highway general maintenance,4ce34f8f0882cf0e78000068,11/19/10 12:59
"486 Harrison Ave, Boston",National Grid Construction at 11pm at night.,42.34213723,-71.06576177,https://mayors24.cityofboston.gov/attachments/report/4ce35a1a0882cf0e78000063/photo/other.jpg,11/16/10 23:29,4e658b2821ecf3e0a900003e,Other,101000201055,open,,4ce35a1a0882cf0e78000063,11/16/10 23:29
"5 Union Park, Boston",Graffiti in fresh cement on northeast corner of Union Park and Shawmut. Please don't let contractor complete the job without fixing.,42.34219822,-71.07060469,https://mayors24.cityofboston.gov/attachments/report/4ce3c2830882cf0e78000066/photo/graffiti.jpg,11/17/10 6:54,4e658b2821ecf3e0a900002f,Graffiti,101000201063,closed,Graffiti removal.,4ce3c2830882cf0e78000066,5/25/11 22:14
"314 Shawmut Ave, Boston",Three instances of graffiti in fresh cement in front of the Buttery restaurant on the southeast corner of Union Park and Shawmut. Please don't let the contractor finish the job without eliminating the graffiti.,42.34209711,-71.07046816,https://mayors24.cityofboston.gov/attachments/report/4ce3c3590882cf0e7800006e/photo/graffiti.jpg,11/17/10 6:58,4e658b2821ecf3e0a900002f,Graffiti,101000201064,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce3c3590882cf0e7800006e,11/17/10 10:27
"260 Amory St, Boston",The road floods in front of the alarm company even with just a little bit of rain. Can you please fix this drainage issue? Thanks!,42.31529845,-71.10434946,https://mayors24.cityofboston.gov/attachments/report/4ce3c4250882cf0e78000063/photo/other.jpg,11/17/10 7:01,4e658b2821ecf3e0a900003e,Other,101000201066,open,,4ce3c4250882cf0e78000063,11/17/10 7:01
"142-192 Fenway, Boston",Graffitti on park building,42.34132906,-71.0926132,https://mayors24.cityofboston.gov/attachments/report/4ce3c8c80882cf0e78000073/photo/graffiti.jpg,11/17/10 7:21,4e658b2821ecf3e0a900002f,Graffiti,101000201068,closed,resolved: done 11-19-10,4ce3c8c80882cf0e78000073,11/23/10 9:42
N42.35 E71.07,Graffiti on sidewalk at 131 Arlington street,42.34867179,-71.0693931,https://mayors24.cityofboston.gov/attachments/report/4ce411280882cf0e78000074/photo/graffiti.jpg,11/17/10 12:30,4e658b2821ecf3e0a900002f,Graffiti,101000201240,closed,resolved: THIS IS A DUPLICATE AND REFER TO CN#101000201239.,4ce411280882cf0e78000074,11/17/10 12:56
"870 E 4th St, Boston",Nobody ever came to sweep the street.,42.33506151,-71.02856277,https://mayors24.cityofboston.gov/attachments/report/4ce415910882cf0e78000079/photo/other.jpg,11/17/10 12:49,4e658b2821ecf3e0a900003e,Other,101000201252,closed,resolved: Upon inspection at 870 east fourth street leaves found and picked up. job complete.,4ce415910882cf0e78000079,11/18/10 15:57
,Medford inbound just before Mystic,42.3809286,-71.06210862,https://mayors24.cityofboston.gov/attachments/report/4ce41d730882cf0e78000075/photo/pothole.jpg,11/17/10 13:22,4e658b2821ecf3e0a9000029,Pothole,101000201274,closed,resolved: ,4ce41d730882cf0e78000075,11/19/10 13:50
"128-180 Chelsea St, Boston",On Terminal Street before 5th Street heading into City Square,42.37584,-71.05569642,https://mayors24.cityofboston.gov/attachments/report/4ce41ed30882cf0e7800007e/photo/pothole.jpg,11/17/10 13:28,4e658b2821ecf3e0a9000029,Pothole,101000201277,closed,resolved: ,4ce41ed30882cf0e7800007e,11/19/10 13:50
"128-180 Chelsea St, Boston",On Chelsea before 5th heading towards Rutherford.,42.37584,-71.05569642,https://mayors24.cityofboston.gov/attachments/report/4ce41fb30882cf0e7800007b/photo/pothole.jpg,11/17/10 13:32,4e658b2821ecf3e0a9000029,Pothole,101000201280,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce41fb30882cf0e7800007b,11/17/10 13:40
"128-180 Chelsea St, Boston",On Chelsea before 5th heading towards Rutherford.,42.37584,-71.05569642,https://mayors24.cityofboston.gov/attachments/report/4ce420760882cf0e78000071/photo/pothole.jpg,11/17/10 13:35,4e658b2821ecf3e0a9000029,Pothole,101000201281,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce420760882cf0e78000071,11/17/10 13:39
"34 Myrtle St, Boston",Missing South Russell Street sign. Bracket still on pole. JDC,42.35927329,-71.06597037,https://mayors24.cityofboston.gov/attachments/report/4ce438d90882cf0e78000089/photo/other.jpg,11/17/10 15:19,4e658b2821ecf3e0a900003e,Other,101000201332,open,,4ce438d90882cf0e78000089,11/17/10 15:19
"49-99 Grove St, Boston",Myrtle Street sign missing.,42.35934763,-71.06861743,https://mayors24.cityofboston.gov/attachments/report/4ce43b4a0882cf0e78000082/photo/other.jpg,11/17/10 15:30,4e658b2821ecf3e0a900003e,Other,101000201337,open,,4ce43b4a0882cf0e78000082,11/17/10 15:30
"49-99 Grove St, Boston",Gas lantern mantel not working,42.35936842,-71.0686609,https://mayors24.cityofboston.gov/attachments/report/4ce43bb30882cf0e78000088/photo/streetlight.jpg,11/17/10 15:31,4e658b2821ecf3e0a900002b,Streetlight,101000201338,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce43bb30882cf0e78000088,11/17/10 16:20
"52-98 Grove St, Boston",Please look into installing stop sign on Grove Street at Myrtle Street.,42.35933671,-71.06861262,https://mayors24.cityofboston.gov/attachments/report/4ce43c290882cf0e7800006a/photo/other.jpg,11/17/10 15:33,4e658b2821ecf3e0a900003e,Other,101000201339,open,,4ce43c290882cf0e7800006a,11/17/10 15:33
"254 Centre St, Boston",The walk sign for crossing centre street lights both stop and walk signs at the same time.   There is no timer showing anymore.  You have to hit the button to cause the behavior.,42.32287168,-71.1005868,https://mayors24.cityofboston.gov/attachments/report/4ce463ea0882cf0e78000090/photo/streetlight.jpg,11/17/10 18:23,4e658b2821ecf3e0a900002b,Streetlight,101000201377,closed,resolved: ,4ce463ea0882cf0e78000090,11/18/10 14:43
"1-99 Mark St, Boston",Broken tv on curb... Not on trash day... Abandoned,42.32272816,-71.10944068,https://mayors24.cityofboston.gov/attachments/report/4ce48e7a0882cf0e78000092/photo/other.jpg,11/17/10 21:24,4e658b2821ecf3e0a900003e,Other,101000201399,closed,resolved: ,4ce48e7a0882cf0e78000092,11/18/10 13:05
"22 Sagamore St, Boston",Street Light,42.3136997,-71.05506638,https://mayors24.cityofboston.gov/attachments/report/4ce498e80882cf0e78000099/photo/streetlight.jpg,11/17/10 22:09,4e658b2821ecf3e0a900002b,Streetlight,101000201403,open,,4ce498e80882cf0e78000099,11/17/10 22:09
"120 Perkins St, Boston",Pothole Perkins st Jamaica way,42.32100397,-71.11639493,https://mayors24.cityofboston.gov/attachments/report/4ce505c30882cf0e78000082/photo/pothole.jpg,11/18/10 5:53,4e658b2821ecf3e0a9000029,Pothole,101000201411,closed,referred: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce505c30882cf0e78000082,11/18/10 10:51
,,42.31193197,-71.05846833,https://mayors24.cityofboston.gov/attachments/report/4ce535bf0882cf0e7800009e/photo/pothole.jpg,11/18/10 9:18,4e658b2821ecf3e0a9000029,Pothole,101000201472,closed,resolved: patched,4ce535bf0882cf0e7800009e,11/18/10 14:00
"40 Pearl St, Boston",Street cleaning,42.31497263,-71.05887718,https://mayors24.cityofboston.gov/attachments/report/4ce536d50882cf0e78000079/photo/other.jpg,11/18/10 9:23,4e658b2821ecf3e0a900003e,Other,101000201476,closed,resolved: cleaned up,4ce536d50882cf0e78000079,11/18/10 12:19
"2 Oakman St, Boston",,42.28609976,-71.04113839,https://mayors24.cityofboston.gov/attachments/report/4ce542e00882cf0e7800008a/photo/pothole.jpg,11/18/10 10:14,4e658b2821ecf3e0a9000029,Pothole,101000201510,closed,resolved: Has been filled...,4ce542e00882cf0e7800008a,11/18/10 12:26
"613 E 3rd St, Boston",,42.33648832,-71.03543113,https://mayors24.cityofboston.gov/attachments/report/4ce546d90882cf0e780000a5/photo/pothole.jpg,11/18/10 10:31,4e658b2821ecf3e0a9000029,Pothole,101000201521,closed,resolved: ,4ce546d90882cf0e780000a5,11/19/10 3:16
"1283 Hyde Park Ave, Boston",Dumpster and rear of building covered in graffiti. Blighted area is now attracting homeless and drug users.,42.25515719,-71.12471579,https://mayors24.cityofboston.gov/attachments/report/4ce55f7c0882cf0e78000086/photo/graffiti.jpg,11/18/10 12:16,4e658b2821ecf3e0a900002f,Graffiti,101000201580,open,,4ce55f7c0882cf0e78000086,11/18/10 12:16
"2258 Dorchester Ave, Boston",Small area of graffiti on side of 2260 Dorchester Ave,42.27324823,-71.06765812,https://mayors24.cityofboston.gov/attachments/report/4ce563a50882cf0e78000094/photo/graffiti.jpg,11/18/10 12:34,4e658b2821ecf3e0a900002f,Graffiti,101000201590,open,,4ce563a50882cf0e78000094,11/18/10 12:34
Boston N42.36 E71.07,Missing crosswalk.,42.35540823,-71.07298115,https://mayors24.cityofboston.gov/attachments/report/4ce56cdd0882cf0e7800009a/photo/other.jpg,11/18/10 13:13,4e658b2821ecf3e0a900003e,Other,101000201605,closed,Case Resolved.,4ce56cdd0882cf0e7800009a,7/18/12 13:01
"85-99 Rutland St, Boston",2 abandoned tires sitting on sidewalk.,42.34067785,-71.0769843,https://mayors24.cityofboston.gov/attachments/report/4ce581a40882cf0e7800009c/photo/other.jpg,11/18/10 14:42,4e658b2821ecf3e0a900003e,Other,101000201656,closed,resolved: ,4ce581a40882cf0e7800009c,11/19/10 9:34
"137 Appleton St, Boston",Dangerous fence behind 135 Appleton in alley fell and could hurt people. Yard and rest of fence is a danger to citizens using the alley,42.34526387,-71.07526218,https://mayors24.cityofboston.gov/attachments/report/4ce5904e0882cf0e780000ac/photo/other.jpg,11/18/10 15:45,4e658b2821ecf3e0a900003e,Other,101000201688,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce5904e0882cf0e780000ac,11/23/10 9:43
"100-130 Berkeley St Boston, MA 02116",,42.347791,-71.071354,https://mayors24.cityofboston.gov/attachments/report/4ce594c00882cf0e7800008e/photo/graffiti.jpg,11/18/10 16:04,4e658b2821ecf3e0a900002f,Graffiti,101000201695,open,,4ce594c00882cf0e7800008e,11/18/10 16:04
"106 Highland St Boston, MA 02119",light out,42.326506,-71.092765,https://mayors24.cityofboston.gov/attachments/report/4ce5b5430882cf0e780000a4/photo/streetlight.jpg,11/18/10 18:22,4e658b2821ecf3e0a900002b,Streetlight,101000201758,open,,4ce5b5430882cf0e780000a4,11/18/10 18:23
"99 Tremont Pl Boston, MA 02108",streetlight at lawrence and berkeley in the south end on berkeley,42.357778,-71.061667,https://mayors24.cityofboston.gov/attachments/report/4ce5c7370882cf0e780000b6/photo/streetlight.jpg,11/18/10 19:39,4e658b2821ecf3e0a900002b,Streetlight,101000201773,open,,4ce5c7370882cf0e780000b6,11/18/10 19:39
"508-520 Brookline Ave, Boston","1:58 pm today, Southbound lane of J-way had construction in one lane, so a police car with flashing lights was there to alert drivers; all fine and good. However, there was near perpetual gridlock happening with northbound cars turning right onto Broookline Ave, or continuing north on Brookline Ave heading toward the medical center area.  Cars honking, traffic stopped for a mile on the Jamaica way. Yes, there was a cop with a bright yellow direct traffic jacket on, but he was just hanging out down on the lawn with the construction workers paying no attention. When I finally got to Dana Farber, the receptionist said most of their patients were late because of that traffic jam!  15 minutes to drive one block.  How about that fellow loses his days pay and gets a desk job?  Or a broom pushing job?  Maybe just guarding something that doesn't have to move?",42.33633261,-71.10997124,https://mayors24.cityofboston.gov/attachments/report/4ce5fc400882cf0e780000ac/photo/other.jpg,11/18/10 23:25,4e658b2821ecf3e0a900003e,Other,101000201787,open,,4ce5fc400882cf0e780000ac,11/18/10 23:25
"203 Lamartine St, Boston",,42.31636715,-71.10537632,https://mayors24.cityofboston.gov/attachments/report/4ce65aa60882cf0e780000b8/photo/streetlight.jpg,11/19/10 6:08,4e658b2821ecf3e0a900002b,Streetlight,101000201792,open,,4ce65aa60882cf0e780000b8,11/19/10 6:08
"99 Bussey St, Boston",Wire down from pole.,42.29637751,-71.12785731,https://mayors24.cityofboston.gov/attachments/report/4ce669ce0882cf0e7800009b/photo/other.jpg,11/19/10 7:13,4e658b2821ecf3e0a900003e,Other,101000201798,open,,4ce669ce0882cf0e7800009b,11/19/10 7:13
"383 South St, Boston","Wire down from pole. Reported wrong location last report, can't fix. Near Forest Hills Station off Washington Street.",42.29975015,-71.11973945,https://mayors24.cityofboston.gov/attachments/report/4ce66acc0882cf0e780000be/photo/other.jpg,11/19/10 7:17,4e658b2821ecf3e0a900003e,Other,101000201799,open,,4ce66acc0882cf0e780000be,11/19/10 7:17
,,42.31810725,-71.0794748,https://mayors24.cityofboston.gov/attachments/report/4ce6795f0882cf0e780000c2/photo/other.jpg,11/19/10 8:19,4e658b2821ecf3e0a900003e,Other,101000201812,open,,4ce6795f0882cf0e780000c2,11/19/10 8:19
"379 Meridian St, Boston",381 Meridian trash on street.,42.37957734,-71.03912385,https://mayors24.cityofboston.gov/attachments/report/4ce67d520882cf0e780000a3/photo/other.jpg,11/19/10 8:36,4e658b2821ecf3e0a900003e,Other,101000201823,open,,4ce67d520882cf0e780000a3,11/19/10 8:36
"144 Maverick St, Boston",Street Lights have temporary wires that need to be placed underground. Area has underground utilities.,42.37002261,-71.03848323,https://mayors24.cityofboston.gov/attachments/report/4ce67d8a0882cf0e780000a5/photo/other.jpg,11/19/10 8:37,4e658b2821ecf3e0a900003e,Other,101000201824,closed,Your case has been closed. please contact the mayor's hotline for further details,4ce67d8a0882cf0e780000a5,11/30/10 16:34
"198 W Brookline St, Boston",,42.34355482,-71.07678992,https://mayors24.cityofboston.gov/attachments/report/4ce67ec30882cf0e780000b3/photo/pothole.jpg,11/19/10 8:42,4e658b2821ecf3e0a9000029,Pothole,101000201828,closed,resolved: ,4ce67ec30882cf0e780000b3,11/19/10 13:48
"552 Columbus Ave, Boston",Dead animal,42.34129815,-71.08063371,https://mayors24.cityofboston.gov/attachments/report/4ce680940882cf0e780000b9/photo/other.jpg,11/19/10 8:50,4e658b2821ecf3e0a900003e,Other,101000201835,closed,resolved: ,4ce680940882cf0e780000b9,11/19/10 9:32
"15-55 Harris Ave Boston, MA 02130",out of state car on our street for months.,42.3108267,-71.1125308,https://mayors24.cityofboston.gov/attachments/report/4ce681f20882cf0e780000a9/photo/other.jpg,11/19/10 8:56,4e658b2821ecf3e0a900003e,Other,101000201842,open,,4ce681f20882cf0e780000a9,11/19/10 8:56
"168-170 A St, Boston",Sobin Park at A,42.34454548,-71.05315758,https://mayors24.cityofboston.gov/attachments/report/4ce696590882cf0e780000af/photo/pothole.jpg,11/19/10 10:23,4e658b2821ecf3e0a9000029,Pothole,101000201884,closed,resolved: ,4ce696590882cf0e780000af,11/19/10 19:21
"117-121 A St, Boston",A Street inbound before W1st.,42.3431181,-71.053785,https://mayors24.cityofboston.gov/attachments/report/4ce697140882cf0e780000ca/photo/pothole.jpg,11/19/10 10:26,4e658b2821ecf3e0a9000029,Pothole,101000201890,closed,resolved: ,4ce697140882cf0e780000ca,11/19/10 19:22
"353-367 Northern Ave, Boston",On Northern Avenue outbound before Harbor Street.,42.34656753,-71.03514771,https://mayors24.cityofboston.gov/attachments/report/4ce69a360882cf0e780000b8/photo/pothole.jpg,11/19/10 10:39,4e658b2821ecf3e0a9000029,Pothole,101000201896,closed,resolved: ,4ce69a360882cf0e780000b8,11/19/10 19:20
"117-119 Hemenway St, Boston",All street lights on this block are out including surrounding streets.,42.34306656,-71.09019259,https://mayors24.cityofboston.gov/attachments/report/4ce6c73d0882cf0e780000b7/photo/streetlight.jpg,11/19/10 13:51,4e658b2821ecf3e0a900002b,Streetlight,101000201977,closed,resolved: Replaced meter clips,4ce6c73d0882cf0e780000b7,11/19/10 22:33
"65-73 Mt Vernon St, Boston",Please consider adding a stop sign. Mt Vernon turns from two way to Do Not Enter. Plus the crosswalk across Walnut is not visible from drivers perspective.,42.35830608,-71.06639669,https://mayors24.cityofboston.gov/attachments/report/4ce6cee30882cf0e780000ce/photo/other.jpg,11/19/10 14:24,4e658b2821ecf3e0a900003e,Other,101000202002,closed,Your case has been closed. please contact the mayor's hotline for further details,4ce6cee30882cf0e780000ce,12/14/10 16:04
,"Rock on the side of annex Ed in Franklin park. Two feet from road just before the woods. ""mazz"" in spray paint.",42.29862728,-71.09944412,https://mayors24.cityofboston.gov/attachments/report/4ce6dfc40882cf0e780000be/photo/graffiti.jpg,11/19/10 15:36,4e658b2821ecf3e0a900002f,Graffiti,101000202047,closed,Nothing found.,4ce6dfc40882cf0e780000be,3/21/11 11:32
"194 Paris St Boston, MA 02128","on Paris street between Marion and 1A, there is trash bear the abandoned school yard",42.374485,-71.035213,https://mayors24.cityofboston.gov/attachments/report/4ce6e0810882cf0e780000c6/photo/other.jpg,11/19/10 15:39,4e658b2821ecf3e0a900003e,Other,101000202053,open,,4ce6e0810882cf0e780000c6,11/19/10 15:39
,Defunct light pole covered in spray painted polka dots.,42.3199584,-71.11863832,https://mayors24.cityofboston.gov/attachments/report/4ce6e5b60882cf0e780000cb/photo/graffiti.jpg,11/19/10 16:01,4e658b2821ecf3e0a900002f,Graffiti,101000202064,closed,Your case has been resolved.,4ce6e5b60882cf0e780000cb,5/22/11 1:52
"350 Jamaicaway, Boston",,42.32016687,-71.11834563,https://mayors24.cityofboston.gov/attachments/report/4ce6e62c0882cf0e780000c5/photo/graffiti.jpg,11/19/10 16:03,4e658b2821ecf3e0a900002f,Graffiti,101000202065,open,,4ce6e62c0882cf0e780000c5,11/19/10 16:03
"102-176 Gainsborough St, Boston",All Street lights out in area.,42.34249999,-71.08978591,https://mayors24.cityofboston.gov/attachments/report/4ce6f4c70882cf0e780000cc/photo/streetlight.jpg,11/19/10 17:05,4e658b2821ecf3e0a900002b,Streetlight,101000202076,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce6f4c70882cf0e780000cc,11/19/10 17:08
"1-55 Gold St, Boston",,42.3397992,-71.0552323,https://mayors24.cityofboston.gov/attachments/report/4ce6fd8b0882cf0e780000cb/photo/streetlight.jpg,11/19/10 17:43,4e658b2821ecf3e0a900002b,Streetlight,101000202084,open,,4ce6fd8b0882cf0e780000cb,11/19/10 17:43
"20 Winfield St, Boston",Street light out on Winfield st,42.33166225,-71.0424917,https://mayors24.cityofboston.gov/attachments/report/4ce70b730882cf0e780000b9/photo/streetlight.jpg,11/19/10 18:42,4e658b2821ecf3e0a900002b,Streetlight,101000202094,open,,4ce70b730882cf0e780000b9,11/19/10 18:43
"1 Park St, Boston",Light out in the park by the park St stop.,42.35644296,-71.06275142,https://mayors24.cityofboston.gov/attachments/report/4ce71b930882cf0e780000e0/photo/streetlight.jpg,11/19/10 19:51,4e658b2821ecf3e0a900002b,Streetlight,101000202104,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce71b930882cf0e780000e0,11/19/10 19:53
"146-150 Boylston St Boston, MA 02108",gate to public field on common chained shut.,42.353585,-71.066281,https://mayors24.cityofboston.gov/attachments/report/4ce71e820882cf0e780000d3/photo/other.jpg,11/19/10 20:04,4e658b2821ecf3e0a900003e,Other,101000202105,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce71e820882cf0e780000d3,11/22/10 10:00
"711-721 Huntington Ave, Boston",Huntington ave outbound by Brigham circle t,42.3344768,-71.10422807,https://mayors24.cityofboston.gov/attachments/report/4ce7d9fc0882cf0e780000df/photo/graffiti.jpg,11/20/10 9:23,4e658b2821ecf3e0a900002f,Graffiti,101000202128,closed,resolved: THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE IN THE PAST.,4ce7d9fc0882cf0e780000df,11/23/10 10:55
"6 Jerome St, Boston",Street needs to be repaved!,42.31486808,-71.06496352,https://mayors24.cityofboston.gov/attachments/report/4ce7daf60882cf0e780000e0/photo/other.jpg,11/20/10 9:28,4e658b2821ecf3e0a900003e,Other,101000202129,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce7daf60882cf0e780000e0,11/22/10 8:39
"7-9-R Jerome St, Boston",Street is full of potholes. Please repave!!,42.31478279,-71.06492473,https://mayors24.cityofboston.gov/attachments/report/4ce7db2d0882cf0e780000c6/photo/pothole.jpg,11/20/10 9:29,4e658b2821ecf3e0a9000029,Pothole,101000202130,open,,4ce7db2d0882cf0e780000c6,11/20/10 9:29
"82 Highland St Boston, MA 02119",monitor for special pickup been here over a week,42.327188,-71.092728,https://mayors24.cityofboston.gov/attachments/report/4ce7e6d50882cf0e780000e7/photo/other.jpg,11/20/10 10:18,4e658b2821ecf3e0a900003e,Other,101000202138,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce7e6d50882cf0e780000e7,11/22/10 6:19
"50 Bennett St, Boston","Stop sign down, corner of Bennett St and Parsons",42.35156491,-71.15505573,https://mayors24.cityofboston.gov/attachments/report/4ce7e94e0882cf0e780000e9/photo/other.jpg,11/20/10 10:29,4e658b2821ecf3e0a900003e,Other,101000202143,closed,resolved: at that location Bennett at Parsons stop sign picked up,4ce7e94e0882cf0e780000e9,11/20/10 11:43
"610 Tremont St, Boston",Graffiti on painted traffic signal box at tremont and west Dedham.,42.34268195,-71.07380858,https://mayors24.cityofboston.gov/attachments/report/4ce7ea820882cf0e780000cd/photo/other.jpg,11/20/10 10:34,4e658b2821ecf3e0a900003e,Other,101000202145,closed,This was painted by the south end neighborhood association.,4ce7ea820882cf0e780000cd,3/7/11 7:59
